category,sub_category,arrest_made,latitude,longitude
ASSAULT,AGGRAVATED: HANDGUN,Y,41.704734822,-87.635517865
ROBBERY,ARMED: HANDGUN,N,41.760490694,-87.655168354
ROBBERY,ARMED: HANDGUN,N,41.778620746,-87.687284765
ROBBERY,ARMED: HANDGUN,N,41.900840001,-87.726644015
ROBBERY,ARMED: HANDGUN,N,41.864109984,-87.708037079
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.867073979,-87.725972107
BATTERY,AGGRAVATED: HANDGUN,N,41.914446799,-87.70037054
ROBBERY,ARMED: HANDGUN,N,41.961282922,-87.738443258
ROBBERY,ARMED: HANDGUN,N,41.876894372,-87.702320152
BATTERY,AGGRAVATED: HANDGUN,N,41.796576651,-87.690221684
OTHER OFFENSE,GUN OFFENDER: DUTY TO REGISTER,Y,41.887090644,-87.753601709
OTHER OFFENSE,GUN OFFENDER: ANNUAL REGISTRATION,Y,42.012246448,-87.686865116
WEAPONS VIOLATION,UNLAWFUL USE HANDGUN,N,41.786180458,-87.647380902
ROBBERY,ARMED: HANDGUN,N,41.946495274,-87.761856586
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.742816264,-87.649887297
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.752554725,-87.566244756
ASSAULT,AGGRAVATED: HANDGUN,N,41.722358758,-87.584073268
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.865434036,-87.725146911
ASSAULT,AGGRAVATED: HANDGUN,N,41.961496162,-87.758759088
ROBBERY,ARMED: HANDGUN,N,41.877653074,-87.748171734
ASSAULT,AGGRAVATED: HANDGUN,N,41.83924107,-87.645093416
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.848002766,-87.692885318
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.878584489,-87.746239104
ASSAULT,AGGRAVATED: HANDGUN,Y,41.798937611,-87.651356083
ROBBERY,ARMED: HANDGUN,N,41.762001285,-87.588454175
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.78679645,-87.661058682
OTHER OFFENSE,GUN OFFENDER: DUTY TO REGISTER,Y,41.692335343,-87.644058445
BATTERY,AGGRAVATED: HANDGUN,N,41.945283802,-87.771608372
ROBBERY,ARMED: HANDGUN,N,41.751645089,-87.663466864
ROBBERY,ARMED: HANDGUN,N,41.953479156,-87.669026355
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.89318977,-87.744173454
ROBBERY,ARMED: HANDGUN,N,41.918511188,-87.700403862
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.962126052,-87.659590126
ASSAULT,AGGRAVATED: HANDGUN,Y,41.864584254,-87.639160691
BATTERY,AGGRAVATED: HANDGUN,N,41.865708294,-87.721498739
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.884863602,-87.757676139
BATTERY,AGGRAVATED: HANDGUN,N,41.846410175,-87.698652352
ROBBERY,ARMED: HANDGUN,N,41.898529772,-87.762038339
CRIM SEXUAL ASSAULT,AGGRAVATED: HANDGUN,N,41.781901899,-87.594676891
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.894272651,-87.726052394
ROBBERY,ARMED: HANDGUN,Y,41.906607673,-87.693644452
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.855728614,-87.657576899
ROBBERY,ARMED: HANDGUN,N,41.752457139,-87.644394109
ROBBERY,ARMED: HANDGUN,N,41.771107544,-87.578887248
ROBBERY,ARMED: HANDGUN,N,41.655802416,-87.604426164
OTHER OFFENSE,GUN OFFENDER: ANNUAL REGISTRATION,Y,41.862365191,-87.718303732
ASSAULT,AGGRAVATED: HANDGUN,N,41.924219899,-87.795263026
ASSAULT,AGGRAVATED: HANDGUN,N,41.870244483,-87.68692108
BATTERY,AGGRAVATED: HANDGUN,N,41.753589128,-87.562934065
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.792986166,-87.708446473
ROBBERY,ARMED: HANDGUN,N,41.942681639,-87.731408181
ROBBERY,ARMED: HANDGUN,N,41.750185415,-87.644029945
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.707361023,-87.610633851
ASSAULT,AGGRAVATED: HANDGUN,N,41.817451867,-87.623051594
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.902697676,-87.722986101
ROBBERY,ARMED: HANDGUN,N,41.914510925,-87.726481495
ROBBERY,ARMED: HANDGUN,N,41.870028132,-87.708823855
ROBBERY,ARMED: HANDGUN,N,41.892155469,-87.683681176
ASSAULT,AGGRAVATED: HANDGUN,Y,41.80398842,-87.666068846
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.752188169,-87.605227749
ROBBERY,ARMED: HANDGUN,Y,41.844231064,-87.726030383
ROBBERY,ARMED: HANDGUN,N,41.750794483,-87.633560686
ROBBERY,ATTEMPT: ARMED-HANDGUN,N,41.95779263,-87.763395405
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.86300425,-87.720291024
BATTERY,AGGRAVATED: HANDGUN,N,41.670014123,-87.639245641
BATTERY,AGGRAVATED: HANDGUN,N,41.713362196,-87.64907866
ROBBERY,ARMED: HANDGUN,N,41.748495903,-87.561327584
ROBBERY,ARMED: HANDGUN,N,41.935441154,-87.725445154
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,N,41.881305719,-87.756316323
BATTERY,AGGRAVATED: HANDGUN,N,41.882182976,-87.768834363
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.906111588,-87.773072333
WEAPONS VIOLATION,UNLAWFUL USE HANDGUN,N,41.742663561,-87.648668722
ROBBERY,ARMED: HANDGUN,N,41.933380827,-87.646687943
ASSAULT,AGGRAVATED: HANDGUN,N,41.778411621,-87.675100136
OTHER OFFENSE,GUN OFFENDER: ANNUAL REGISTRATION,Y,41.764728804,-87.586292974
OTHER OFFENSE,GUN OFFENDER: DUTY TO REGISTER,Y,41.751897254,-87.553777728
ASSAULT,AGGRAVATED: HANDGUN,Y,41.894979343,-87.749071412
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.782466265,-87.660641936
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,N,41.672239788,-87.64977789
ASSAULT,AGGRAVATED: HANDGUN,N,41.903379284,-87.758277597
ASSAULT,AGGRAVATED: HANDGUN,Y,41.959597353,-87.729388623
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.658317997,-87.603406086
ASSAULT,AGGRAVATED: HANDGUN,N,41.90525567,-87.734522357
ROBBERY,ARMED: HANDGUN,N,41.895506812,-87.650674935
ASSAULT,AGGRAVATED: HANDGUN,N,41.737032276,-87.577322335
ASSAULT,AGGRAVATED: HANDGUN,N,41.77284041,-87.687133813
ROBBERY,ARMED: HANDGUN,N,41.750654869,-87.643145394
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,N,41.877851463,-87.736067119
BATTERY,AGGRAVATED: HANDGUN,N,41.902958085,-87.693195993
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.87695313,-87.736409628
ROBBERY,ARMED: HANDGUN,N,41.787416081,-87.683856015
ASSAULT,AGGRAVATED PO: HANDGUN,Y,41.772372122,-87.5838361
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.881822548,-87.686448194
ROBBERY,ARMED: HANDGUN,N,41.92279647,-87.770813529
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.846272605,-87.709102652
ROBBERY,ARMED: HANDGUN,N,41.884389103,-87.706866213
ROBBERY,ARMED: HANDGUN,N,41.99625318,-87.697154639
ROBBERY,ARMED: HANDGUN,N,42.01597277,-87.671408604
ROBBERY,ARMED: HANDGUN,N,41.805328262,-87.612574536
ROBBERY,ARMED: HANDGUN,N,41.796931509,-87.599686269
ROBBERY,ARMED: HANDGUN,N,41.883208624,-87.686489297
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,N,41.888659192,-87.749040864
ASSAULT,AGGRAVATED: HANDGUN,N,41.802033196,-87.620621557
BATTERY,AGGRAVATED: HANDGUN,N,41.873614293,-87.754821353
OTHER OFFENSE,GUN OFFENDER: DUTY TO REGISTER,Y,41.768382919,-87.644495002
ROBBERY,ARMED: HANDGUN,N,41.74233936,-87.664446672
BATTERY,AGGRAVATED: HANDGUN,N,41.764341144,-87.652880869
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.870826375,-87.718424566
ROBBERY,ARMED: HANDGUN,N,41.874348022,-87.726307138
ROBBERY,ARMED: HANDGUN,N,41.913275608,-87.747001448
ASSAULT,AGGRAVATED: HANDGUN,N,41.763930758,-87.571332532
ROBBERY,ARMED: HANDGUN,N,41.939149955,-87.722598187
ROBBERY,ARMED: HANDGUN,N,41.886809001,-87.643565821
ASSAULT,AGGRAVATED: HANDGUN,N,41.777950825,-87.615568537
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.931961083,-87.713056469
ROBBERY,ARMED: HANDGUN,N,41.74719631,-87.602638387
ROBBERY,ARMED: HANDGUN,N,41.866215343,-87.721894077
ASSAULT,AGGRAVATED: HANDGUN,N,41.931481628,-87.750392184
ROBBERY,ARMED: HANDGUN,N,41.887869292,-87.750748449
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.761146908,-87.641871073
ROBBERY,ARMED: HANDGUN,N,41.783518516,-87.736342073
ROBBERY,ARMED: HANDGUN,N,41.775673048,-87.586294296
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.779059693,-87.615596501
ASSAULT,AGGRAVATED: HANDGUN,N,41.90959955,-87.785018388
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.859736078,-87.72498065
ASSAULT,AGGRAVATED: HANDGUN,N,41.776003524,-87.600966016
ASSAULT,AGGRAVATED: HANDGUN,N,41.891303621,-87.663893779
WEAPONS VIOLATION,UNLAWFUL USE HANDGUN,N,41.974887491,-87.69086176
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.780229094,-87.616089422
BATTERY,AGGRAVATED: HANDGUN,N,41.89526909,-87.731317331
ROBBERY,ARMED: HANDGUN,N,41.78082323,-87.653318937
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.734314006,-87.643851613
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.855974486,-87.719969068
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.741793513,-87.562433846
BATTERY,AGGRAVATED: HANDGUN,N,41.876005082,-87.71084027
ROBBERY,ARMED: HANDGUN,N,41.880368223,-87.725658953
ROBBERY,ATTEMPT: ARMED-HANDGUN,N,41.705945023,-87.559643215
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.779407257,-87.667386974
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.783748376,-87.623335701
ROBBERY,ARMED: HANDGUN,N,41.873510659,-87.720554136
BATTERY,AGGRAVATED: HANDGUN,N,41.843611246,-87.728183199
WEAPONS VIOLATION,UNLAWFUL USE HANDGUN,Y,41.877684644,-87.745755297
BATTERY,AGGRAVATED: HANDGUN,N,41.847461415,-87.702671869
ASSAULT,AGGRAVATED: HANDGUN,N,41.704413942,-87.624787801
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.805898401,-87.674620793
WEAPONS VIOLATION,UNLAWFUL USE HANDGUN,N,41.800318238,-87.672051992
ROBBERY,ARMED: HANDGUN,N,41.808386061,-87.622814293
ASSAULT,AGGRAVATED: HANDGUN,Y,41.691780225,-87.671949274
ASSAULT,AGGRAVATED: HANDGUN,N,41.753092687,-87.566256674
BATTERY,AGGRAVATED: HANDGUN,N,41.892314397,-87.72109798
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.753297938,-87.644110254
ASSAULT,AGGRAVATED: HANDGUN,N,41.692233255,-87.652715044
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.890006326,-87.712379085
ROBBERY,ARMED: HANDGUN,N,41.752996613,-87.702486995
ASSAULT,AGGRAVATED: HANDGUN,Y,41.728773062,-87.58126214
ROBBERY,ARMED: HANDGUN,N,41.978991238,-87.659941972
ASSAULT,AGGRAVATED: HANDGUN,Y,41.736016065,-87.647618185
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.798193476,-87.621430592
ROBBERY,ARMED: HANDGUN,N,41.935317763,-87.771247451
ASSAULT,AGGRAVATED: HANDGUN,N,41.763236237,-87.559802041
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.758324003,-87.56635931
ASSAULT,AGGRAVATED: HANDGUN,N,41.75542802,-87.560921998
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.756127501,-87.640946396
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.889952073,-87.716570114
ROBBERY,ARMED: HANDGUN,N,41.965969947,-87.705949933
ROBBERY,ARMED: HANDGUN,N,41.895558372,-87.705897593
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.878645771,-87.72067032
ROBBERY,ARMED: HANDGUN,N,41.888092864,-87.755348129
ROBBERY,ARMED: HANDGUN,N,41.971241113,-87.713444079
ROBBERY,ARMED: HANDGUN,N,41.917317112,-87.713929467
ROBBERY,ATTEMPT: ARMED-HANDGUN,N,41.963657348,-87.691198887
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.882139587,-87.71104513
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.844395123,-87.714097492
WEAPONS VIOLATION,UNLAWFUL USE HANDGUN,N,41.910459292,-87.678807803
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.816784776,-87.608517164
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,N,41.746849056,-87.654289547
WEAPONS VIOLATION,UNLAWFUL USE HANDGUN,Y,41.903525111,-87.730005506
ROBBERY,ARMED: HANDGUN,N,41.858372615,-87.712751284
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,N,41.751807048,-87.651345794
BATTERY,AGGRAVATED: HANDGUN,N,41.7175314,-87.567818841
ROBBERY,ARMED: HANDGUN,N,41.805418183,-87.601621426
ROBBERY,ARMED: HANDGUN,N,41.886756915,-87.677775451
ROBBERY,ARMED: HANDGUN,N,41.881132017,-87.688581334
ASSAULT,AGGRAVATED: HANDGUN,N,41.767573905,-87.662678021
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.890415442,-87.772137088
ROBBERY,ARMED: HANDGUN,Y,41.803913331,-87.655121433
ASSAULT,AGGRAVATED: HANDGUN,N,41.91335075,-87.699176298
ROBBERY,ARMED: HANDGUN,N,41.918229516,-87.714174169
BATTERY,AGGRAVATED: HANDGUN,N,42.019450952,-87.680742064
ROBBERY,ARMED: HANDGUN,N,41.920288976,-87.768726446
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.861410814,-87.718933281
ROBBERY,ARMED: HANDGUN,N,41.885705093,-87.643445489
ASSAULT,AGGRAVATED: HANDGUN,Y,41.801292317,-87.6677509
ROBBERY,ARMED: HANDGUN,N,41.671608725,-87.646578219
ASSAULT,AGGRAVATED: HANDGUN,N,41.692757982,-87.656993365
ROBBERY,ARMED: HANDGUN,Y,41.763462539,-87.607955665
ROBBERY,ARMED: HANDGUN,N,41.814905391,-87.700540888
ASSAULT,AGGRAVATED: HANDGUN,N,41.868998803,-87.684525154
BATTERY,AGGRAVATED: HANDGUN,N,41.901161592,-87.753298129
ASSAULT,AGGRAVATED: HANDGUN,N,41.883467894,-87.750281658
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.776131074,-87.615522837
BATTERY,AGGRAVATED: HANDGUN,N,41.879782639,-87.723905577
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.904419206,-87.729905251
ROBBERY,ARMED: HANDGUN,N,41.844459201,-87.709204691
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.784181692,-87.654618096
ASSAULT,AGGRAVATED: HANDGUN,N,41.970287271,-87.776305265
ROBBERY,ARMED: HANDGUN,N,41.729048627,-87.559527248
OTHER OFFENSE,GUN OFFENDER: DUTY TO REPORT CHANGE OF INFORMATION,Y,41.953259877,-87.760226384
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.812059936,-87.684373777
BATTERY,AGGRAVATED: HANDGUN,N,41.684314955,-87.625312215
ROBBERY,ARMED: HANDGUN,N,41.896393689,-87.718781743
ROBBERY,ARMED: HANDGUN,N,41.791770601,-87.645091743
ROBBERY,ATTEMPT: ARMED-HANDGUN,N,41.751164599,-87.612198632
OTHER OFFENSE,GUN OFFENDER: DUTY TO REGISTER,Y,41.751781844,-87.56229602
ROBBERY,ARMED: HANDGUN,N,41.914667382,-87.746015079
ROBBERY,ARMED: HANDGUN,N,41.76016295,-87.566399721
ROBBERY,ARMED: HANDGUN,N,41.851397242,-87.711328509
ROBBERY,ARMED: HANDGUN,N,41.961095248,-87.715891865
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.88985761,-87.711267712
BATTERY,AGGRAVATED: HANDGUN,N,41.693879672,-87.612187129
ASSAULT,AGGRAVATED: HANDGUN,N,41.842370548,-87.7276077
ROBBERY,ARMED: HANDGUN,Y,42.02019046,-87.669487991
ASSAULT,AGGRAVATED: HANDGUN,N,41.779872827,-87.586450869
ROBBERY,ARMED: HANDGUN,N,41.914426188,-87.634810857
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.748644326,-87.606378164
ROBBERY,ARMED: HANDGUN,N,41.778381424,-87.617286886
ASSAULT,AGGRAVATED: HANDGUN,N,41.75968942,-87.584896337
ROBBERY,ARMED: HANDGUN,N,41.938969917,-87.652530783
BATTERY,AGGRAVATED: HANDGUN,N,41.675634814,-87.633409079
BATTERY,AGGRAVATED: HANDGUN,N,41.783964697,-87.687429118
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.849219837,-87.691654631
ROBBERY,ARMED: HANDGUN,N,41.885296316,-87.716798514
ASSAULT,AGGRAVATED: HANDGUN,N,41.75700695,-87.642982047
ASSAULT,AGGRAVATED: HANDGUN,N,41.892236384,-87.749324124
BATTERY,AGGRAVATED: HANDGUN,N,41.788896709,-87.615835136
ASSAULT,AGGRAVATED: HANDGUN,N,41.76469494,-87.564520335
ASSAULT,AGGRAVATED: HANDGUN,N,41.742736236,-87.647510047
ROBBERY,ARMED: HANDGUN,N,41.91539154,-87.722288332
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.771818134,-87.649440215
BATTERY,AGGRAVATED: HANDGUN,N,41.761109412,-87.644308897
ROBBERY,ARMED: HANDGUN,N,41.900883883,-87.721982201
ROBBERY,ARMED: HANDGUN,N,41.892164709,-87.763461339
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.80114765,-87.684678277
ASSAULT,AGG PRO.EMP: HANDGUN,Y,41.902437713,-87.687011559
ROBBERY,ARMED: HANDGUN,N,41.878644293,-87.703654237
ASSAULT,AGGRAVATED: HANDGUN,N,42.016283106,-87.807801645
ASSAULT,AGGRAVATED: HANDGUN,Y,41.742811554,-87.59245385
ROBBERY,ARMED: HANDGUN,N,41.924949019,-87.684160693
BATTERY,AGGRAVATED: HANDGUN,N,41.877664919,-87.732921989
ASSAULT,AGGRAVATED: HANDGUN,N,41.771731133,-87.698846514
ASSAULT,AGGRAVATED: HANDGUN,Y,41.927406868,-87.781007376
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.791576538,-87.657239028
ROBBERY,ATTEMPT: ARMED-HANDGUN,N,41.757950552,-87.609032976
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.697655764,-87.655451743
ASSAULT,AGGRAVATED: HANDGUN,N,41.850346106,-87.676800319
ASSAULT,AGGRAVATED: HANDGUN,N,41.897198579,-87.763647992
ROBBERY,ARMED: HANDGUN,Y,41.714775165,-87.603958014
ROBBERY,ARMED: HANDGUN,N,41.87328131,-87.71974488
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.720331863,-87.537705307
ASSAULT,AGGRAVATED: HANDGUN,N,41.89194857,-87.754266629
BATTERY,AGGRAVATED: HANDGUN,N,41.864796984,-87.685918645
ROBBERY,ARMED: HANDGUN,N,41.794481981,-87.585390153
OTHER OFFENSE,GUN OFFENDER: ANNUAL REGISTRATION,Y,41.778877155,-87.708840106
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.732599207,-87.585555292
ASSAULT,AGGRAVATED: HANDGUN,N,41.873789876,-87.696714581
ROBBERY,ARMED: HANDGUN,N,41.896007022,-87.722432745
ROBBERY,ARMED: HANDGUN,N,41.865308919,-87.730041871
BATTERY,AGGRAVATED: HANDGUN,N,41.679772412,-87.629224022
WEAPONS VIOLATION,UNLAWFUL USE HANDGUN,N,41.883464424,-87.749058817
ASSAULT,AGGRAVATED: HANDGUN,Y,41.782318545,-87.59845227
ROBBERY,ARMED: HANDGUN,N,41.886530554,-87.74438154
ROBBERY,ATTEMPT: ARMED-HANDGUN,N,41.72575083,-87.601548
ROBBERY,ARMED: HANDGUN,N,41.717807612,-87.568910749
ROBBERY,ARMED: HANDGUN,N,41.851331933,-87.714988578
ASSAULT,AGGRAVATED: HANDGUN,Y,41.749683042,-87.665847295
ASSAULT,AGGRAVATED: HANDGUN,N,41.728737634,-87.602997802
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.880097909,-87.773997324
ASSAULT,AGGRAVATED: HANDGUN,N,41.783154032,-87.599502361
ASSAULT,AGGRAVATED: HANDGUN,N,41.989017983,-87.713941095
ROBBERY,ARMED: HANDGUN,N,41.914741204,-87.70200627
ROBBERY,ARMED: HANDGUN,N,42.005849323,-87.660994398
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.735752519,-87.625429032
ROBBERY,ATTEMPT: ARMED-HANDGUN,N,41.888766628,-87.63105063
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.761731141,-87.633661791
ASSAULT,AGGRAVATED: HANDGUN,N,41.773304759,-87.650692856
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,N,41.722230073,-87.569942605
ROBBERY,ARMED: HANDGUN,N,41.882002736,-87.729099011
ROBBERY,ARMED: HANDGUN,N,41.763925886,-87.56647587
ASSAULT,AGGRAVATED: HANDGUN,N,41.941483699,-87.704010389
ASSAULT,AGGRAVATED: HANDGUN,Y,41.86823197,-87.705041423
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.849155434,-87.69684878
ROBBERY,ARMED: HANDGUN,N,41.951866645,-87.660260641
ROBBERY,ATTEMPT: ARMED-HANDGUN,N,41.779183752,-87.688826305
OTHER OFFENSE,GUN OFFENDER: ANNUAL REGISTRATION,Y,41.76454384,-87.646819669
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.765861829,-87.658989963
ROBBERY,ARMED: HANDGUN,N,41.765711427,-87.674214607
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,N,41.802236265,-87.687935167
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.872629826,-87.718513759
ASSAULT,AGGRAVATED: HANDGUN,N,41.766196131,-87.656570841
BATTERY,AGGRAVATED: HANDGUN,N,41.680952433,-87.632359396
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.807613587,-87.613344863
OTHER OFFENSE,GUN OFFENDER: DUTY TO REGISTER,Y,41.758589117,-87.604990466
BATTERY,AGGRAVATED: HANDGUN,N,41.899470962,-87.758173082
ROBBERY,ARMED: HANDGUN,N,41.983148713,-87.693529863
ROBBERY,ARMED: HANDGUN,N,41.750859245,-87.62978533
ASSAULT,AGGRAVATED: HANDGUN,Y,41.798715563,-87.674437636
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.872948504,-87.689530103
ASSAULT,AGGRAVATED: HANDGUN,N,41.653599736,-87.618132712
ROBBERY,ARMED: HANDGUN,Y,41.684160442,-87.66269195
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.894932112,-87.723622004
ASSAULT,AGGRAVATED: HANDGUN,N,41.861751313,-87.712847101
ASSAULT,AGGRAVATED: HANDGUN,N,41.959125819,-87.747485772
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.684172214,-87.625306458
OTHER OFFENSE,GUN OFFENDER: ANNUAL REGISTRATION,Y,41.755359368,-87.653862672
ROBBERY,ARMED: HANDGUN,Y,41.886930779,-87.632855562
ASSAULT,AGGRAVATED: HANDGUN,N,42.000647598,-87.680224185
ASSAULT,AGGRAVATED: HANDGUN,Y,41.7630161,-87.590909251
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.837910227,-87.720714064
BATTERY,AGGRAVATED: HANDGUN,N,41.86341128,-87.715334769
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.896364554,-87.72000514
ROBBERY,ARMED: HANDGUN,N,41.931849227,-87.722392208
ROBBERY,ARMED: HANDGUN,N,41.809552837,-87.604923307
ROBBERY,ARMED: HANDGUN,N,41.760812125,-87.565805547
ROBBERY,ARMED: HANDGUN,N,41.924102822,-87.756452662
ASSAULT,AGGRAVATED: HANDGUN,N,41.742367129,-87.648660879
ROBBERY,ARMED: HANDGUN,N,41.909463166,-87.758807128
ROBBERY,ARMED: HANDGUN,N,41.886780735,-87.676181354
ROBBERY,ARMED: HANDGUN,N,41.995554476,-87.670189207
BATTERY,AGGRAVATED: HANDGUN,N,41.769326209,-87.616119242
ASSAULT,AGGRAVATED: HANDGUN,N,41.914369535,-87.764806959
BATTERY,AGGRAVATED: HANDGUN,N,41.769711651,-87.668806946
ROBBERY,ARMED: HANDGUN,N,41.805869465,-87.585195364
OTHER OFFENSE,GUN OFFENDER: DUTY TO REGISTER,Y,41.887288568,-87.750415854
ASSAULT,AGGRAVATED: HANDGUN,N,41.936131287,-87.636790256
ASSAULT,AGGRAVATED: HANDGUN,N,41.851451793,-87.672450539
ASSAULT,AGGRAVATED: HANDGUN,N,41.760643345,-87.650361578
ROBBERY,ARMED: HANDGUN,N,41.874508398,-87.627608412
BATTERY,AGGRAVATED: HANDGUN,Y,41.799718972,-87.649382021
ASSAULT,AGGRAVATED: HANDGUN,N,41.845486425,-87.703832671
ASSAULT,AGGRAVATED: HANDGUN,N,41.759627772,-87.623172817
ROBBERY,ARMED: HANDGUN,N,41.774170126,-87.718402822
BATTERY,AGGRAVATED: HANDGUN,N,41.934332058,-87.707487614
ROBBERY,ARMED: HANDGUN,N,41.791624657,-87.675452689
ASSAULT,AGGRAVATED: HANDGUN,N,41.87214483,-87.700960632
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.689688397,-87.641084486
BATTERY,AGGRAVATED: HANDGUN,N,41.901329063,-87.696841493
ASSAULT,AGGRAVATED: HANDGUN,N,41.77175688,-87.662792084
ROBBERY,ARMED: HANDGUN,N,41.945952662,-87.825663625
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.769687895,-87.653025985
